DATETIME,PRICE
2018-01-02,46.13246154785156
2018-01-03,46.29517364501953
2018-01-04,46.83754348754883
2018-01-05,47.155208587646484
2018-01-08,47.023494720458984
2018-01-09,47.10097122192383
2018-01-10,46.922786712646484
2018-01-11,47.255943298339844
2018-01-12,47.86029052734375
2018-01-16,47.87578582763672
2018-01-17,48.077232360839844
2018-01-18,48.139225006103516
2018-01-19,48.379425048828125
2018-01-22,48.6893424987793
2018-01-23,48.797821044921875
2018-01-24,48.968284606933594
2018-01-25,48.76682662963867
2018-01-26,49.19297790527344
2018-01-29,48.7048454284668
2018-01-30,48.379425048828125
2018-01-31,48.41040802001953
2018-02-01,48.487892150878906
2018-02-02,47.28693771362305
2018-02-05,45.29566192626953
2018-02-06,46.34165954589844
2018-02-07,45.75279235839844
2018-02-08,44.64480972290039
2018-02-09,44.82301712036133
2018-02-12,45.411895751953125
2018-02-13,45.30340576171875
2018-02-14,46.233177185058594
2018-02-15,46.550865173339844
2018-02-16,46.59735107421875
2018-02-20,46.14020538330078
2018-02-21,45.90776443481445
2018-02-22,46.10145950317383
2018-02-23,46.43463897705078
2018-02-26,46.71357345581055
2018-02-27,45.938751220703125
2018-02-28,45.435123443603516
2018-03-01,44.939239501953125
2018-03-02,44.98573303222656
2018-03-05,45.29566192626953
2018-03-06,45.64432907104492
2018-03-07,45.76054763793945
2018-03-08,45.82254409790039
2018-03-09,46.07822036743164
2018-03-12,46.14020538330078
2018-03-13,45.74505615234375
2018-03-14,45.838035583496094
2018-03-15,45.84577178955078
2018-03-16,45.84577178955078
2018-03-19,45.61333465576172
2018-03-20,45.53585433959961
2018-03-21,45.61333465576172
2018-03-22,44.590576171875
2018-03-23,44.31940460205078
2018-03-26,45.21321487426758
2018-03-27,44.67599105834961
2018-03-28,44.964080810546875
2018-03-29,45.2755126953125
2018-04-02,44.67599105834961
2018-04-03,44.9952278137207
2018-04-04,45.08086013793945
2018-04-05,45.50130844116211
2018-04-06,45.35337448120117
2018-04-09,45.703739166259766
2018-04-10,46.27989959716797
2018-04-11,46.03853225708008
2018-04-12,46.3499755859375
2018-04-13,46.388912200927734
2018-04-16,46.46677017211914
2018-04-17,46.78599548339844
2018-04-18,46.93392562866211
2018-04-19,46.80156707763672
2018-04-20,46.59914016723633
2018-04-23,46.6069221496582
2018-04-24,46.35776901245117
2018-04-25,46.1708984375
2018-04-26,46.427833557128906
2018-04-27,46.47454833984375
2018-04-30,46.248756408691406
2018-05-01,45.99181365966797
2018-05-02,46.02296829223633
2018-05-03,46.2098274230957
2018-05-04,46.71591567993164
2018-05-07,46.32661437988281
2018-05-08,46.28770065307617
2018-05-09,46.583560943603516
2018-05-10,46.824928283691406
2018-05-11,46.91057205200195
2018-05-14,46.887203216552734
2018-05-15,46.583560943603516
2018-05-16,46.65362548828125
2018-05-17,46.8093376159668
2018-05-18,46.59914016723633
2018-05-21,46.9261474609375
2018-05-22,46.93392562866211
2018-05-23,46.2721061706543
2018-05-24,46.16311264038086
2018-05-25,45.76602554321289
2018-05-29,44.47355651855469
2018-05-30,45.2755126953125
2018-05-31,45.12757873535156
2018-06-01,45.509090423583984
2018-06-04,45.61030960083008
2018-06-05,45.524662017822266
2018-06-06,45.960670471191406
2018-06-07,45.66482162475586
2018-06-08,45.71931838989258
2018-06-11,46.1708984375
2018-06-12,45.890602111816406
2018-06-13,45.99961471557617
2018-06-14,45.960670471191406
2018-06-15,45.61809539794922
2018-06-18,45.22881317138672
2018-06-19,44.855072021484375
2018-06-20,44.862850189208984
2018-06-21,44.481353759765625
2018-06-22,45.08480453491211
2018-06-25,44.43370056152344
2018-06-26,44.39400863647461
2018-06-27,44.01286315917969
2018-06-28,44.100215911865234
2018-06-29,44.568687438964844
2018-07-02,44.21137237548828
2018-07-03,44.41781997680664
2018-07-05,45.01334762573242
2018-07-06,45.243614196777344
2018-07-09,45.54533767700195
2018-07-10,45.6723747253418
2018-07-11,44.82277297973633
2018-07-12,45.25154113769531
2018-07-13,45.32301330566406
2018-07-16,45.36272430419922
2018-07-17,45.32301330566406
2018-07-18,45.36272430419922
2018-07-19,45.23566818237305
2018-07-20,45.4976921081543
2018-07-23,45.41034698486328
2018-07-24,45.6723747253418
2018-07-25,46.021751403808594
2018-07-26,45.72795486450195
2018-07-27,45.823238372802734
2018-07-30,45.958221435546875
2018-07-31,46.085269927978516
2018-08-01,45.76766586303711
2018-08-02,45.37065505981445
2018-08-03,45.46592712402344
2018-08-06,45.21978759765625
2018-08-07,45.54533767700195
2018-08-08,45.513580322265625
2018-08-09,45.36272430419922
2018-08-10,44.346351623535156
2018-08-13,44.21137237548828
2018-08-14,44.100215911865234
2018-08-15,43.35382843017578
2018-08-16,43.68731689453125
2018-08-17,43.9334716796875
2018-08-20,44.25901794433594
2018-08-21,44.743370056152344
2018-08-22,44.89423751831055
2018-08-23,44.59250259399414
2018-08-24,44.98158264160156
2018-08-27,45.54533767700195
2018-08-28,45.4818115234375
2018-08-29,45.71208190917969
2018-08-30,45.26742935180664
2018-08-31,44.78308868408203
2018-09-04,44.41781997680664
2018-09-05,44.13991928100586
2018-09-06,43.941402435302734
2018-09-07,43.60791778564453
2018-09-10,44.00492477416992
2018-09-11,44.01286315917969
2018-09-12,44.21137237548828
2018-09-13,44.52897644042969
2018-09-14,44.425758361816406
2018-09-17,44.52104568481445
2018-09-18,44.75925064086914
2018-09-19,44.86247634887695
2018-09-20,45.60092544555664
2018-09-21,45.561214447021484
2018-09-24,45.37859344482422
2018-09-25,45.60092544555664
2018-09-26,45.54671859741211
2018-09-27,45.355411529541016
2018-09-28,44.81337356567383
2018-10-01,44.84526824951172
2018-10-02,44.55830001831055
2018-10-03,44.701786041259766
2018-10-04,44.13583755493164
2018-10-05,43.7930793762207
2018-10-08,43.354671478271484
2018-10-09,43.314815521240234
2018-10-10,42.430030822753906
2018-10-11,41.91190719604492
2018-10-12,42.055389404296875
2018-10-15,42.02349853515625
2018-10-16,42.81263732910156
2018-10-17,42.39017105102539
2018-10-18,41.69668960571289
2018-10-19,41.98365020751953
2018-10-22,41.68073654174805
2018-10-23,41.35392379760742
2018-10-24,40.18218994140625
2018-10-25,40.7321891784668
2018-10-26,40.53291702270508
2018-10-29,40.57277297973633
2018-10-30,40.93943405151367
2018-10-31,41.27421951293945
2018-11-01,41.943790435791016
2018-11-02,41.98365020751953
2018-11-05,41.97567367553711
2018-11-06,42.063358306884766
2018-11-07,42.629302978515625
2018-11-08,42.11119079589844
2018-11-09,41.919883728027344
2018-11-12,41.03508377075195
2018-11-13,41.330020904541016
2018-11-14,41.425682067871094
2018-11-15,41.34596633911133
2018-11-16,41.330020904541016
2018-11-19,40.963348388671875
2018-11-20,40.20609664916992
2018-11-21,40.79596710205078
2018-11-23,40.45320129394531
2018-11-26,41.10682678222656
2018-11-27,40.87567138671875
2018-11-28,41.45756149291992
2018-11-29,41.25828170776367
2018-11-30,40.99523162841797
2018-12-03,41.481468200683594
2018-12-04,40.477108001708984
2018-12-06,39.974952697753906
2018-12-07,39.58435821533203
2018-12-10,39.24159622192383
2018-12-11,39.38507843017578
2018-12-12,40.11044692993164
2018-12-13,40.01479721069336
2018-12-14,39.41696548461914
2018-12-17,39.042320251464844
2018-12-18,39.066226959228516
2018-12-19,38.79521942138672
2018-12-20,38.61985778808594
2018-12-21,38.157527923583984
2018-12-24,37.70101547241211
2018-12-26,38.63972854614258
2018-12-27,38.46321487426758
2018-12-28,38.8322868347168
2018-12-31,39.0087890625
2019-01-02,38.792171478271484
2019-01-03,38.503326416015625
2019-01-04,39.65867614746094
2019-01-07,39.83518981933594
2019-01-08,40.15610885620117
2019-01-09,40.66156768798828
2019-01-10,40.70970916748047
2019-01-11,40.541221618652344
2019-01-14,40.340641021728516
2019-01-15,40.38878631591797
2019-01-16,40.460994720458984
2019-01-17,40.62948226928711
2019-01-18,41.11087417602539
2019-01-22,40.573307037353516
2019-01-23,40.886226654052734
2019-01-24,40.83006286621094
2019-01-25,41.271331787109375
2019-01-28,41.07878112792969
2019-01-29,41.287376403808594
2019-01-30,41.66447448730469
2019-01-31,41.61634063720703
2019-02-01,41.66447448730469
2019-02-04,41.776798248291016
2019-02-05,42.14585876464844
2019-02-06,41.99342346191406
2019-02-07,41.36761474609375
2019-02-08,41.21516799926758
2019-02-11,41.14296340942383
2019-02-12,41.60028839111328
2019-02-13,41.584251403808594
2019-02-14,41.584251403808594
2019-02-15,42.226097106933594
2019-02-19,42.45876693725586
2019-02-20,42.667362213134766
2019-02-21,42.474815368652344
2019-02-22,42.62725830078125
2019-02-25,42.715511322021484
2019-02-26,43.03644561767578
2019-02-27,42.85993957519531
2019-02-28,42.93213653564453
2019-03-01,43.237022399902344
2019-03-04,43.06051254272461
2019-03-05,43.11667251586914
2019-03-06,43.02842330932617
2019-03-07,42.3464469909668
2019-03-08,42.37051773071289
2019-03-11,42.72353744506836
2019-03-12,42.70748519897461
2019-03-13,43.21294021606445
2019-03-14,43.38142776489258
2019-03-15,43.85480880737305
2019-03-18,44.039344787597656
2019-03-19,44.183753967285156
2019-03-20,44.23189163208008
2019-03-21,44.047367095947266
2019-03-22,43.02040100097656
2019-03-25,43.025230407714844
2019-03-26,43.170475006103516
2019-03-27,43.2753791809082
2019-03-28,43.057518005371094
2019-03-29,43.25925064086914
2019-04-01,43.8240966796875
2019-04-02,44.00968551635742
2019-04-03,44.41315460205078
2019-04-04,44.292110443115234
2019-04-05,44.41315460205078
2019-04-08,44.461551666259766
2019-04-09,44.20334243774414
2019-04-10,44.388938903808594
2019-04-11,44.40507507324219
2019-04-12,44.69557189941406
2019-04-15,44.7762565612793
2019-04-16,44.80854034423828
2019-04-17,44.961849212646484
2019-04-18,44.8408203125
2019-04-22,44.88115692138672
2019-04-23,44.8327522277832
2019-04-24,44.55031967163086
2019-04-25,44.477691650390625
2019-04-26,44.57453536987305
2019-04-29,44.76012420654297
2019-04-30,44.95378112792969
2019-05-01,44.59067153930664
2019-05-02,44.437347412109375
2019-05-03,44.88922882080078
2019-05-06,44.469642639160156
2019-05-07,43.646568298339844
2019-05-08,43.86444091796875
2019-05-09,43.59815216064453
2019-05-10,43.93705368041992
2019-05-13,42.8880615234375
2019-05-14,43.29958724975586
2019-05-15,43.49325180053711
2019-05-16,43.86444091796875
2019-05-17,43.58201217651367
2019-05-20,43.2834587097168
2019-05-21,43.59815216064453
2019-05-22,43.44483947753906
2019-05-23,42.92841339111328
2019-05-24,43.4286994934082
2019-05-28,42.94454574584961
2019-05-29,42.56528091430664
2019-05-30,42.791229248046875
2019-05-31,42.40390396118164
2019-06-03,42.70246887207031
2019-06-04,43.24311065673828
2019-06-05,43.22697067260742
2019-06-06,43.452911376953125
2019-06-07,44.02582550048828
2019-06-10,44.09038162231445
2019-06-11,44.372806549072266
2019-06-12,44.082305908203125
2019-06-13,44.13072204589844
2019-06-14,43.76761245727539
2019-06-17,43.71832275390625
2019-06-18,44.39191436767578
2019-06-19,44.572635650634766
2019-06-20,44.98337936401367
2019-06-21,44.95051574707031
2019-06-24,45.04908752441406
2019-06-25,44.7122917175293
2019-06-26,44.78622817993164
2019-06-27,44.794437408447266
2019-06-28,45.0983772277832
2019-07-01,45.26267623901367
2019-07-02,45.35302734375
2019-07-03,45.706268310546875
2019-07-05,45.246246337890625
2019-07-08,45.032657623291016
2019-07-09,44.843719482421875
2019-07-10,44.98337936401367
2019-07-11,44.95872497558594
2019-07-12,44.97516632080078
2019-07-15,45.04087448120117
2019-07-16,44.89301300048828
2019-07-17,44.78622817993164
2019-07-18,44.98337936401367
2019-07-19,44.728721618652344
2019-07-22,44.827293395996094
2019-07-23,45.0983772277832
2019-07-24,45.081947326660156
2019-07-25,44.65478515625
2019-07-26,44.827293395996094
2019-07-29,44.89301300048828
2019-07-30,44.186553955078125
