DATETIME,PRICE
2018-01-02,31.125545501708984
2018-01-03,31.19995880126953
2018-01-04,31.28061866760254
2018-01-05,31.299226760864258
2018-01-08,31.230995178222656
2018-01-09,31.187562942504883
2018-01-10,31.125545501708984
2018-01-11,31.181379318237305
2018-01-12,31.230995178222656
2018-01-16,31.19995880126953
2018-01-17,31.19995880126953
2018-01-18,31.181379318237305
2018-01-19,31.075916290283203
2018-01-22,31.08832359313965
2018-01-23,31.125545501708984
2018-01-24,31.100746154785156
2018-01-25,31.119348526000977
2018-01-26,31.181379318237305
2018-01-29,31.094526290893555
2018-01-30,31.04491424560547
2018-01-31,31.113143920898438
2018-02-01,31.092636108398438
2018-02-02,30.868885040283203
2018-02-05,30.657608032226562
2018-02-06,30.657608032226562
2018-02-07,30.775684356689453
2018-02-08,30.483585357666016
2018-02-09,30.334434509277344
2018-02-12,30.39035415649414
2018-02-13,30.210124969482422
2018-02-14,30.241214752197266
2018-02-15,30.346874237060547
2018-02-16,30.551939010620117
2018-02-20,30.40279197692871
2018-02-21,30.346874237060547
2018-02-22,30.409011840820312
2018-02-23,30.483585357666016
2018-02-26,30.564382553100586
2018-02-27,30.477367401123047
2018-02-28,30.483585357666016
2018-03-01,30.436201095581055
2018-03-02,30.511009216308594
2018-03-05,30.50477409362793
2018-03-06,30.47360610961914
2018-03-07,30.46736717224121
2018-03-08,30.492319107055664
2018-03-09,30.592065811157227
2018-03-12,30.592065811157227
2018-03-13,30.554645538330078
2018-03-14,30.523483276367188
2018-03-15,30.492319107055664
2018-03-16,30.567106246948242
2018-03-19,30.411272048950195
2018-03-20,30.386323928833008
2018-03-21,30.47360610961914
2018-03-22,30.39879035949707
2018-03-23,30.286563873291016
2018-03-26,30.342683792114258
2018-03-27,30.373857498168945
2018-03-28,30.429964065551758
2018-03-29,30.598289489746094
2018-04-02,30.55263900756836
2018-04-03,30.558879852294922
2018-04-04,30.61516761779785
2018-04-05,30.65897560119629
2018-04-06,30.721534729003906
2018-04-09,30.59015464782715
2018-04-10,30.508838653564453
2018-04-11,30.558879852294922
2018-04-12,30.565153121948242
2018-04-13,30.5714054107666
2018-04-16,30.49007797241211
2018-04-17,30.477548599243164
2018-04-18,30.521347045898438
2018-04-19,30.377479553222656
2018-04-20,30.339941024780273
2018-04-23,30.28363037109375
2018-04-24,30.239852905273438
2018-04-25,30.177297592163086
2018-04-26,30.202314376831055
2018-04-27,30.177297592163086
2018-04-30,30.095970153808594
2018-05-01,30.02373504638672
2018-05-02,29.772544860839844
2018-05-03,29.722328186035156
2018-05-04,29.70347785949707
2018-05-07,29.596731185913086
2018-05-08,29.42089080810547
2018-05-09,29.320409774780273
2018-05-10,29.70347785949707
2018-05-11,29.78510856628418
2018-05-14,29.728595733642578
